loss,accuracy,val_loss,val_accuracy
0.01866448111832142,0.996666669845581,0.6151960492134094,0.8399999737739563
0.021268755197525024,0.9950000047683716,0.6267170906066895,0.8500000238418579
0.01522776111960411,0.996666669845581,0.652829110622406,0.8500000238418579
0.019489377737045288,0.9950000047683716,0.6419551968574524,0.8299999833106995
0.021827084943652153,0.9950000047683716,0.6452383399009705,0.8100000023841858
0.025828707963228226,0.9950000047683716,0.5796207189559937,0.8399999737739563
0.014602449722588062,0.9983333349227905,0.5635340809822083,0.8500000238418579
0.011097339913249016,1.0,0.6442598104476929,0.8100000023841858
0.010445811785757542,0.9983333349227905,0.6456255912780762,0.8199999928474426
0.026190539821982384,0.9916666746139526,0.5743667483329773,0.8299999833106995
0.013548132963478565,0.9983333349227905,0.5491033792495728,0.8199999928474426
0.01247309148311615,1.0,0.5819867849349976,0.8399999737739563
0.013880450278520584,0.996666669845581,0.6666117906570435,0.800000011920929
0.011570783331990242,1.0,0.7285521626472473,0.8399999737739563
0.017666012048721313,0.996666669845581,0.6864180564880371,0.8500000238418579
0.013714369386434555,0.9983333349227905,0.7244935631752014,0.8100000023841858
0.016021817922592163,0.996666669845581,0.7179960608482361,0.8199999928474426
0.016396235674619675,0.996666669845581,0.628291130065918,0.8399999737739563
0.018869547173380852,0.996666669845581,0.6207141280174255,0.8399999737739563
0.023639893159270287,0.9916666746139526,0.676950216293335,0.8199999928474426
0.01377030648291111,0.9983333349227905,0.6118353605270386,0.8500000238418579
0.019373388960957527,0.996666669845581,0.6162670254707336,0.8500000238418579
0.012238549999892712,1.0,0.6287801861763,0.8399999737739563
0.011986834928393364,0.9983333349227905,0.5303336977958679,0.8700000047683716
0.014219355769455433,1.0,0.623150646686554,0.8500000238418579
0.01205087173730135,0.996666669845581,0.6401019096374512,0.8199999928474426
0.009187554009258747,1.0,0.6292002201080322,0.8799999952316284
0.01446543075144291,0.9950000047683716,0.6510774493217468,0.8700000047683716
0.008106989786028862,0.9983333349227905,0.6835833191871643,0.8600000143051147
0.008040795102715492,1.0,0.7378497123718262,0.8199999928474426
0.01048889011144638,0.9983333349227905,0.7200729250907898,0.8199999928474426
0.010932057164609432,0.996666669845581,0.6945174336433411,0.8399999737739563
0.009975115768611431,0.9983333349227905,0.6824246048927307,0.8299999833106995
0.008872690610587597,1.0,0.6796883940696716,0.8500000238418579
0.012846725061535835,0.9983333349227905,0.6913055181503296,0.8299999833106995
0.008742831647396088,0.9983333349227905,0.7717881798744202,0.8299999833106995
0.006104432977735996,1.0,0.7231390476226807,0.8199999928474426
0.00877209659665823,0.9983333349227905,0.7104985117912292,0.8299999833106995
0.006228222046047449,1.0,0.7544054985046387,0.8100000023841858
0.009994086809456348,1.0,0.7906019687652588,0.8299999833106995
0.006498032249510288,1.0,0.8479676246643066,0.7699999809265137
0.010060589760541916,0.9983333349227905,0.7435389757156372,0.8299999833106995
0.014208531007170677,0.9950000047683716,0.7864046692848206,0.8199999928474426
0.010194113478064537,0.9983333349227905,0.8283432126045227,0.8199999928474426
0.005074366927146912,1.0,0.8185819983482361,0.8100000023841858
0.01008250005543232,0.9950000047683716,0.8410484790802002,0.8199999928474426
0.0055977641604840755,1.0,0.812831699848175,0.8199999928474426
0.00813513807952404,0.9983333349227905,0.7913250923156738,0.8299999833106995
0.00656781205907464,1.0,0.8053790330886841,0.8199999928474426
0.005813570227473974,1.0,0.7937521934509277,0.800000011920929
0.0079836156219244,0.9950000047683716,0.7960516214370728,0.8100000023841858
0.007807014975696802,1.0,0.8676490783691406,0.8100000023841858
0.006756475195288658,1.0,0.8823283910751343,0.8100000023841858
0.00388050964102149,1.0,0.7886134386062622,0.8100000023841858
0.005144288297742605,1.0,0.7285811901092529,0.8299999833106995
0.0027606538496911526,1.0,0.7090941667556763,0.8299999833106995
0.004211916588246822,1.0,0.711590588092804,0.8299999833106995
0.0028815180994570255,1.0,0.7420444488525391,0.8299999833106995
0.005857050884515047,1.0,0.7861104011535645,0.8199999928474426
0.007971118204295635,0.9983333349227905,0.87225741147995,0.8100000023841858
0.005169599782675505,1.0,0.9075968861579895,0.800000011920929
0.005185577552765608,0.9983333349227905,0.9242216348648071,0.800000011920929
0.0060050575993955135,1.0,0.9739256501197815,0.8100000023841858
0.008707948960363865,0.9983333349227905,0.9836554527282715,0.8100000023841858
0.007387285120785236,0.9983333349227905,0.958364725112915,0.800000011920929
0.00812932476401329,1.0,0.927228569984436,0.8100000023841858
0.0038234407547861338,1.0,0.9118650555610657,0.8100000023841858
0.0052299704402685165,1.0,0.8519971966743469,0.800000011920929
0.005148169118911028,1.0,0.8198240399360657,0.8199999928474426
0.005347030237317085,0.9983333349227905,0.8299919366836548,0.8299999833106995
0.007533767260611057,0.9983333349227905,0.8323352336883545,0.8399999737739563
0.00578714907169342,1.0,0.7993724346160889,0.8399999737739563
0.00772852823138237,0.9983333349227905,0.8565109372138977,0.800000011920929
0.007792789954692125,1.0,0.9298943281173706,0.8199999928474426
0.005392900668084621,1.0,0.8595712184906006,0.8299999833106995
0.005169127136468887,1.0,0.828676164150238,0.8199999928474426
0.009417901746928692,1.0,0.910776674747467,0.7699999809265137
0.011449543759226799,0.996666669845581,0.9816194176673889,0.8199999928474426
0.009048954583704472,0.996666669845581,1.1360245943069458,0.8100000023841858
0.03687313571572304,0.9933333396911621,0.8610270023345947,0.8399999737739563
0.016258208081126213,0.9950000047683716,0.9658576846122742,0.8399999737739563
0.018582753837108612,0.9950000047683716,0.9269558787345886,0.8100000023841858
0.012875916436314583,0.9983333349227905,0.8900956511497498,0.8600000143051147
0.008556789718568325,0.9983333349227905,0.9392268657684326,0.8500000238418579
0.008370325900614262,0.996666669845581,0.9540095329284668,0.8399999737739563
0.005278256256133318,1.0,0.9171363711357117,0.8199999928474426
0.0042566461488604546,1.0,0.9141812324523926,0.8100000023841858
0.00310308113694191,1.0,0.8974496722221375,0.8199999928474426
0.00599732855334878,0.9983333349227905,0.8539707064628601,0.8600000143051147
0.002618450205773115,1.0,0.8325813412666321,0.8600000143051147
0.003946559503674507,1.0,0.8266887068748474,0.8500000238418579
0.003540324280038476,1.0,0.8218148946762085,0.8500000238418579
0.0031160188373178244,1.0,0.8422293066978455,0.8500000238418579
0.004132052883505821,1.0,0.8439674377441406,0.8500000238418579
0.0046799322590231895,0.996666669845581,0.8398754596710205,0.8700000047683716
0.007011224515736103,0.9983333349227905,0.8478041291236877,0.8500000238418579
